inv_id,product_name,category,restock_date,expiry_date,days_to_expiry,shelf_life_days,qty_in,qty_sold,qty_damaged,qty_adjusted,qty_remaining,unit_price_ngn,total_revenue_ngn,store_city,storage_temp,demand_forecast,seasonality,holiday_promo,weather_condition,restock_count,weekly_sales_rate,sell_through_rate,wastage_rate,shelf_utilisation,purchase_frequency,total_units_sold_all,expiry_risk,sales_velocity,customer_preference,slow_mover,kaggle_store_id,kaggle_product_id,kaggle_region,data_source
INV043348,Ariel Detergent 1kg,Personal Care,2023-03-10,2024-03-09,0.0,365,130,107,0.0,1.0,24,2079,222453,Lagos,Ambient,243.6,Autumn,1,Cloudy,22,2.0521,0.8231,0.0,1.0,0.0,0.0,Medium,Slow,High,Yes,S003,P0008,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV024774,Honeywell Spaghetti 500g,Pasta & Noodles,2022-09-05,2023-03-04,0.0,180,61,33,1.0,0.0,27,721,23793,Onitsha,Ambient,33.02,Winter,0,Snowy,21,1.2833,0.541,0.0164,1.0,0.0,0.0,Expired,Moderate,Low,No,S004,P0014,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014753,Dustbin Bags 50pk,Household Essentials,2022-05-28,2023-05-28,0.0,365,61,33,0.0,0.0,28,1484,48972,Owerri,Ambient,45.78,Autumn,0,Cloudy,15,0.6329,0.541,0.0,1.0,0.0,0.0,Medium,Slow,Low,No,S003,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV044607,Nivea Body Lotion 400ml,Personal Care,2023-03-23,2025-03-22,0.0,730,130,20,0.0,-2.0,108,4643,92860,Warri,Ambient,39.94,Spring,0,Snowy,2,0.1918,0.1538,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV050533,Nivea Body Lotion 400ml,Personal Care,2023-05-21,2025-05-20,4.0,730,130,52,1.0,0.0,77,3894,202488,Port Harcourt,Ambient,106.66,Summer,1,Snowy,19,0.4986,0.4,0.0077,0.9945,0.0,0.0,Low,Moderate,High,No,S002,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV028692,Bournvita 400g,Beverages,2022-10-14,2023-01-12,0.0,90,130,107,0.0,0.0,23,3090,330630,Aba,Cool,402.64,Spring,1,Snowy,7,8.3222,0.8231,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV006986,Groundnuts Roasted 500g,Snacks & Confectionery,2022-03-11,2022-06-09,0.0,90,130,36,0.0,-1.0,93,659,23724,Warri,Ambient,72.62,Spring,1,Rainy,18,2.8,0.2769,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053001,Maggi Cubes 40pk,Condiments & Seasonings,2023-06-15,2023-09-13,0.0,90,130,38,2.0,-1.0,89,787,29906,Ibadan,Ambient,86.99,Autumn,0,Snowy,18,2.9556,0.2923,0.0154,1.0,561.0,3123.0,Expired,Slow,High,No,S001,P0001,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052347,Bournvita 400g,Beverages,2023-06-08,2023-09-06,0.0,90,130,79,0.0,-1.0,50,3178,251062,Abuja,Cool,209.0,Spring,1,Snowy,3,6.1444,0.6077,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S003,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV050053,Morning Fresh 500ml,Personal Care,2023-05-16,2024-05-15,0.0,365,130,53,0.0,0.0,77,3357,177921,Port Harcourt,Ambient,92.93,Spring,1,Rainy,17,1.0164,0.4077,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S003,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011456,Shortening 1kg,Cooking Oils & Fats,2022-04-25,2022-07-24,0.0,90,130,51,1.0,0.0,78,3243,165393,Ibadan,Ambient,101.74,Winter,1,Sunny,7,3.9667,0.3923,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S003,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV060200,Baby Rash Cream 60g,Baby & Infant,2023-08-25,2024-08-24,0.0,365,101,54,0.0,0.0,47,2793,150822,Warri,Ambient,52.94,Spring,1,Snowy,24,1.0356,0.5347,0.0,1.0,0.0,0.0,Medium,Moderate,Low,No,S005,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV010948,Matches 10 boxes,Household Essentials,2022-04-20,2023-04-20,0.0,365,85,56,1.0,0.0,28,410,22960,Kaduna,Ambient,50.17,Winter,1,Snowy,19,1.074,0.6588,0.0118,1.0,0.0,0.0,Low,Slow,High,No,S003,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV056782,Mosquito Coil 10pk,Household Essentials,2023-07-22,2024-07-21,0.0,365,130,52,0.0,2.0,80,1099,57148,Uyo,Ambient,209.13,Summer,1,Snowy,14,0.9973,0.4,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S005,P0002,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005492,Gillette Razor 5pk,Personal Care,2022-02-24,2023-02-24,0.0,365,130,62,0.0,-2.0,66,2662,165044,Port Harcourt,Ambient,155.3,Summer,1,Cloudy,3,1.189,0.4769,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S005,P0012,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV002495,Margarine 500g,Cooking Oils & Fats,2022-01-25,2022-04-25,0.0,90,130,52,2.0,0.0,76,3113,161876,Ibadan,Ambient,181.15,Spring,1,Snowy,1,4.0444,0.4,0.0154,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV073038,Beans Brown 5kg,Grains & Cereals,2024-01-01,2024-12-31,0.0,365,130,25,0.0,0.0,105,8599,214975,Lagos,Ambient,33.33,Spring,1,Snowy,14,0.4795,0.1923,0.0,1.0,548.0,2963.0,Expired,Moderate,Low,No,S002,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV046002,Dangote Spaghetti 500g,Pasta & Noodles,2023-04-06,2023-10-03,0.0,180,130,12,1.0,0.0,117,676,8112,Aba,Ambient,56.11,Winter,1,Rainy,3,0.4667,0.0923,0.0077,1.0,0.0,0.0,Expired,Fast,Medium,No,S001,P0002,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV057559,Cornedbeef 340g,Canned & Packaged Foods,2023-07-30,2025-07-29,74.0,730,130,35,2.0,0.0,93,3844,134540,Owerri,Ambient,94.32,Summer,1,Rainy,21,0.3356,0.2692,0.0154,0.8986,549.0,3048.0,Low,Slow,High,Yes,S003,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053161,Coconut Candy 100g,Snacks & Confectionery,2023-06-16,2023-08-15,0.0,60,130,77,0.0,0.0,53,456,35112,Port Harcourt,Ambient,173.53,Summer,1,Rainy,2,8.9833,0.5923,0.0,1.0,0.0,0.0,Low,Moderate,Medium,No,S004,P0001,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013123,Kitchen Towel 6 rolls,Household Essentials,2022-05-12,2023-05-12,0.0,365,130,70,0.0,0.0,60,2034,142380,Benin City,Ambient,98.13,Summer,0,Rainy,16,1.3425,0.5385,0.0,1.0,0.0,0.0,Expired,Slow,High,Yes,S002,P0003,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035264,Bleach 1L,Household Essentials,2022-12-19,2023-12-19,0.0,365,130,39,1.0,0.0,90,1205,46995,Ilorin,Ambient,71.2,Summer,0,Snowy,24,0.7479,0.3,0.0077,1.0,570.0,3130.0,High,Slow,High,No,S004,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035398,Omo Detergent 1kg,Personal Care,2022-12-20,2023-12-20,0.0,365,130,61,0.0,0.0,69,2540,154940,Abuja,Ambient,79.59,Spring,1,Cloudy,19,1.1699,0.4692,0.0,1.0,512.0,2627.0,High,Moderate,High,No,S005,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061337,Washing Up Liquid 750ml,Household Essentials,2023-09-06,2024-09-05,0.0,365,130,39,0.0,-1.0,90,1716,66924,Ibadan,Ambient,145.34,Summer,1,Snowy,7,0.7479,0.3,0.0,1.0,0.0,0.0,High,Slow,Low,No,S002,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV000485,Baby Wipes 80pk,Baby & Infant,2022-01-05,2023-01-05,0.0,365,130,34,0.0,0.0,96,2954,100436,Warri,Ambient,97.08,Spring,0,Rainy,17,0.6521,0.2615,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0005,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV037855,Hollandia Yoghurt 1L,Beverages,2023-01-14,2023-01-21,0.0,7,130,116,1.0,0.0,13,2699,313084,Kano,Cool,294.14,Autumn,1,Rainy,5,116.0,0.8923,0.0077,1.0,556.0,3086.0,Medium,Fast,Medium,No,S003,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV009136,Noodles Family Pack 5pk,Pasta & Noodles,2022-04-02,2022-06-01,0.0,60,130,16,1.0,-1.0,112,855,13680,Ibadan,Ambient,25.82,Winter,1,Cloudy,19,1.8667,0.1231,0.0077,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0016,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV051448,Chocolate Bar 100g,Snacks & Confectionery,2023-05-30,2023-08-28,0.0,90,130,12,0.0,0.0,118,930,11160,Ibadan,Ambient,51.33,Spring,0,Sunny,5,0.9333,0.0923,0.0,1.0,0.0,0.0,Low,Slow,High,Yes,S003,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV001091,Matches 10 boxes,Household Essentials,2022-01-11,2023-01-11,0.0,365,130,83,1.0,1.0,47,472,39176,Owerri,Ambient,135.3,Autumn,0,Snowy,4,1.5918,0.6385,0.0077,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV046352,Air Freshener 300ml,Household Essentials,2023-04-09,2025-04-08,0.0,730,130,13,0.0,-1.0,116,4224,54912,Port Harcourt,Ambient,30.17,Spring,0,Cloudy,21,0.1247,0.1,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0012,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014277,Lux Soap 6pk,Personal Care,2022-05-23,2023-05-23,0.0,365,122,28,0.0,1.0,95,2222,62216,Onitsha,Ambient,21.91,Spring,0,Snowy,20,0.537,0.2295,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S004,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV012358,Vermicelli 200g,Pasta & Noodles,2022-05-04,2022-10-31,0.0,180,130,45,1.0,0.0,84,466,20970,Port Harcourt,Ambient,65.06,Summer,1,Cloudy,24,1.75,0.3462,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV010446,Nescafe Classic 100g,Beverages,2022-04-15,2022-10-12,0.0,180,130,124,1.0,0.0,5,4932,611568,Benin City,Cool,430.61,Autumn,1,Rainy,7,4.8222,0.9538,0.0077,1.0,0.0,0.0,High,Slow,High,No,S003,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV042716,Fanta Crate 24,Beverages,2023-03-04,2023-03-18,0.0,14,130,54,0.0,1.0,77,12678,684612,Abuja,Cool,153.73,Summer,1,Cloudy,14,27.0,0.4154,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S001,P0016,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040136,Bournvita 400g,Beverages,2023-02-06,2023-05-07,0.0,90,130,92,1.0,-1.0,36,2707,249044,Aba,Cool,296.74,Summer,0,Cloudy,19,7.1556,0.7077,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013543,Lasagna Sheets 500g,Pasta & Noodles,2022-05-16,2022-11-12,0.0,180,130,105,2.0,0.0,23,2449,257145,Kaduna,Ambient,383.64,Winter,0,Snowy,12,4.0833,0.8077,0.0154,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV072667,Tissue Paper 12 rolls,Household Essentials,2023-12-28,2024-12-27,0.0,365,130,95,2.0,0.0,33,3381,321195,Kaduna,Ambient,353.54,Autumn,0,Cloudy,2,1.8219,0.7308,0.0154,1.0,539.0,2783.0,Medium,Moderate,High,No,S004,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV008910,Candles 10pk,Household Essentials,2022-03-31,2023-03-31,0.0,365,130,9,3.0,-2.0,116,732,6588,Warri,Ambient,27.03,Summer,0,Cloudy,21,0.1726,0.0692,0.0231,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0010,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV048019,Foil Cling Film,Household Essentials,2023-04-26,2024-04-25,0.0,365,130,116,0.0,-1.0,13,1662,192792,Enugu,Ambient,267.03,Spring,0,Sunny,4,2.2247,0.8923,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV001697,Curry Powder 200g,Condiments & Seasonings,2022-01-17,2022-04-17,0.0,90,130,69,3.0,0.0,58,525,36225,Jos,Ambient,172.69,Autumn,1,Sunny,2,5.3667,0.5308,0.0231,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061104,Nescafe Classic 100g,Beverages,2023-09-04,2024-03-02,0.0,180,130,121,1.0,0.0,8,4428,535788,Uyo,Cool,293.42,Spring,1,Cloudy,14,4.7056,0.9308,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S001,P0004,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV009635,Knorr Chicken 40pk,Condiments & Seasonings,2022-04-07,2022-07-06,0.0,90,130,55,2.0,0.0,73,825,45375,Benin City,Ambient,205.51,Summer,0,Sunny,24,4.2778,0.4231,0.0154,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV047241,Bournvita 400g,Beverages,2023-04-18,2023-07-17,0.0,90,130,9,0.0,-1.0,120,3050,27450,Lagos,Cool,45.28,Winter,0,Cloudy,8,0.7,0.0692,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S003,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018717,Colgate Toothpaste 100ml,Personal Care,2022-07-07,2024-07-06,0.0,730,130,87,0.0,1.0,44,818,71166,Ibadan,Ambient,158.35,Summer,0,Cloudy,23,0.8342,0.6692,0.0,1.0,0.0,0.0,Low,Fast,Medium,Yes,S001,P0017,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV024826,Bleach 1L,Household Essentials,2022-09-06,2023-09-06,0.0,365,130,89,2.0,0.0,39,1681,149609,Enugu,Ambient,325.08,Spring,0,Cloudy,3,1.7068,0.6846,0.0154,1.0,570.0,3130.0,Medium,Moderate,High,No,S002,P0006,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV069602,Heinz Baked Beans 415g,Canned & Packaged Foods,2023-11-28,2025-11-27,195.0,730,130,20,0.0,0.0,110,2507,50140,Warri,Ambient,56.45,Winter,0,Sunny,22,0.1918,0.1538,0.0,0.7329,0.0,0.0,Low,Slow,Low,Yes,S001,P0002,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV057483,Popcorn Caramel 150g,Snacks & Confectionery,2023-07-29,2023-09-12,0.0,45,130,96,1.0,-1.0,32,762,73152,Ilorin,Ambient,193.0,Winter,1,Cloudy,13,14.9333,0.7385,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066994,Maggi Cubes 40pk,Condiments & Seasonings,2023-11-01,2024-01-30,0.0,90,130,83,1.0,-1.0,45,870,72210,Onitsha,Ambient,128.68,Summer,1,Sunny,24,6.4556,0.6385,0.0077,1.0,561.0,3123.0,Expired,Fast,High,No,S005,P0014,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036224,Garri White 10kg,Grains & Cereals,2022-12-29,2023-06-27,0.0,180,130,53,0.0,2.0,79,5449,288797,Port Harcourt,Ambient,72.6,Autumn,1,Rainy,2,2.0611,0.4077,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S002,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV046417,Gillette Razor 5pk,Personal Care,2023-04-10,2024-04-09,0.0,365,130,29,1.0,-2.0,98,2326,67454,Kano,Ambient,95.73,Autumn,1,Snowy,18,0.5562,0.2231,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035100,Indomie Chicken 70g,Pasta & Noodles,2022-12-17,2023-02-15,0.0,60,130,44,0.0,0.0,86,175,7700,Uyo,Ambient,103.76,Spring,0,Rainy,2,5.1333,0.3385,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0020,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026311,Lucozade Boost 500ml,Beverages,2022-09-21,2022-12-20,0.0,90,130,34,5.0,1.0,92,1387,47158,Warri,Cool,116.59,Summer,0,Cloudy,17,2.6444,0.2615,0.0385,1.0,0.0,0.0,Expired,Slow,Low,No,S001,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052862,Colgate Toothpaste 100ml,Personal Care,2023-06-13,2025-06-12,27.0,730,130,81,0.0,1.0,50,865,70065,Lagos,Ambient,313.31,Summer,0,Rainy,4,0.7767,0.6231,0.0,0.963,0.0,0.0,Medium,Slow,Medium,No,S004,P0002,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066946,Ogbono Ground 200g,Condiments & Seasonings,2023-11-01,2024-04-29,0.0,180,130,70,0.0,0.0,60,3623,253610,Ibadan,Ambient,265.51,Autumn,1,Sunny,24,2.7222,0.5385,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S003,P0006,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV054151,Fanta Crate 24,Beverages,2023-06-26,2023-07-10,0.0,14,130,59,0.0,-2.0,69,10584,624456,Onitsha,Cool,57.07,Winter,1,Snowy,3,29.5,0.4538,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S003,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005049,Cabin Biscuits 200g,Snacks & Confectionery,2022-02-20,2022-05-21,0.0,90,130,65,0.0,0.0,65,786,51090,Port Harcourt,Ambient,118.4,Summer,1,Sunny,11,5.0556,0.5,0.0,1.0,0.0,0.0,Low,Moderate,Low,Yes,S003,P0009,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV006838,Groundnuts Roasted 500g,Snacks & Confectionery,2022-03-10,2022-06-08,0.0,90,130,32,0.0,1.0,99,713,22816,Kano,Ambient,62.4,Summer,1,Rainy,23,2.4889,0.2462,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV058147,Coca-Cola Crate 24,Beverages,2023-08-05,2023-08-19,0.0,14,130,81,0.0,0.0,49,13495,1093095,Ibadan,Cool,234.31,Summer,0,Sunny,11,40.5,0.6231,0.0,1.0,526.0,2780.0,Expired,Fast,High,No,S003,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV035923,Baby Rash Cream 60g,Baby & Infant,2022-12-26,2023-12-26,0.0,365,130,109,0.0,0.0,21,3032,330488,Enugu,Ambient,276.77,Summer,1,Snowy,24,2.0904,0.8385,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053151,Matches 10 boxes,Household Essentials,2023-06-16,2024-06-15,0.0,365,130,119,0.0,0.0,11,427,50813,Enugu,Ambient,396.68,Autumn,1,Snowy,19,2.2822,0.9154,0.0,1.0,0.0,0.0,Low,Fast,Low,No,S003,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV071235,Foil Cling Film,Household Essentials,2023-12-14,2024-12-13,0.0,365,130,30,2.0,0.0,98,1546,46380,Onitsha,Ambient,85.89,Autumn,0,Cloudy,13,0.5753,0.2308,0.0154,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV011752,Bleach 1L,Household Essentials,2022-04-28,2023-04-28,0.0,365,130,38,1.0,1.0,92,1262,47956,Uyo,Ambient,105.58,Winter,1,Snowy,2,0.7288,0.2923,0.0077,1.0,570.0,3130.0,High,Slow,High,Yes,S003,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061501,Golden Penny Spaghetti 500g,Pasta & Noodles,2023-09-08,2024-03-06,0.0,180,51,25,0.0,0.0,26,605,15125,Port Harcourt,Ambient,31.97,Summer,1,Rainy,1,0.9722,0.4902,0.0,1.0,555.0,2860.0,Expired,Moderate,High,No,S001,P0001,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061467,Foil Cling Film,Household Essentials,2023-09-07,2024-09-06,0.0,365,55,12,0.0,0.0,41,1452,17424,Uyo,Ambient,14.96,Autumn,1,Rainy,9,0.2301,0.2182,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV023987,Vaseline Body Lotion 400ml,Personal Care,2022-08-28,2024-08-27,0.0,730,130,43,0.0,0.0,87,2859,122937,Warri,Ambient,113.94,Summer,0,Cloudy,19,0.4123,0.3308,0.0,1.0,0.0,0.0,High,Slow,Medium,No,S005,P0007,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV044982,Matches 10 boxes,Household Essentials,2023-03-26,2024-03-25,0.0,365,130,70,0.0,0.0,60,595,41650,Jos,Ambient,212.0,Spring,0,Rainy,3,1.3425,0.5385,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0002,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036314,Geisha Sardines 125g,Canned & Packaged Foods,2022-12-30,2024-12-29,0.0,730,130,129,0.0,-2.0,0,1149,148221,Benin City,Ambient,461.15,Spring,0,Cloudy,12,1.237,0.9923,0.0,1.0,567.0,3155.0,Low,Moderate,High,No,S001,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV059389,Morning Fresh 500ml,Personal Care,2023-08-17,2024-08-16,0.0,365,130,48,0.0,0.0,82,3333,159984,Abuja,Ambient,77.98,Winter,0,Sunny,7,0.9205,0.3692,0.0,1.0,0.0,0.0,High,Slow,Medium,No,S005,P0009,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015400,Ogbono Ground 200g,Condiments & Seasonings,2022-06-03,2022-11-30,0.0,180,130,91,0.0,0.0,39,3717,338247,Warri,Ambient,247.41,Summer,1,Snowy,20,3.5389,0.7,0.0,1.0,0.0,0.0,Medium,Slow,High,No,S005,P0020,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066048,Gillette Razor 5pk,Personal Care,2023-10-23,2024-10-22,0.0,365,130,27,1.0,0.0,102,2042,55134,Kaduna,Ambient,68.08,Autumn,0,Cloudy,8,0.5178,0.2077,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0008,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065020,Evaporated Milk 410g,Canned & Packaged Foods,2023-10-13,2024-01-11,0.0,90,58,38,3.0,0.0,17,2632,100016,Benin City,Ambient,53.27,Spring,1,Sunny,11,2.9556,0.6552,0.0517,1.0,0.0,0.0,Expired,Fast,Low,No,S001,P0020,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV025507,Gala Sausage Roll,Snacks & Confectionery,2022-09-13,2022-09-27,0.0,14,130,37,1.0,0.0,92,427,15799,Jos,Ambient,120.94,Autumn,1,Rainy,9,18.5,0.2846,0.0077,1.0,570.0,3084.0,Expired,Slow,High,No,S001,P0007,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029820,Golden Penny Spaghetti 500g,Pasta & Noodles,2022-10-26,2023-04-24,0.0,180,130,41,0.0,0.0,89,632,25912,Kano,Ambient,44.85,Summer,1,Snowy,11,1.5944,0.3154,0.0,1.0,555.0,2860.0,Expired,Moderate,High,No,S001,P0020,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043704,Gillette Razor 5pk,Personal Care,2023-03-14,2024-03-13,0.0,365,130,85,0.0,0.0,45,2311,196435,Aba,Ambient,99.03,Winter,1,Cloudy,11,1.6301,0.6538,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S001,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040831,Sponge 3pk,Household Essentials,2023-02-13,2023-05-14,0.0,90,130,122,3.0,-1.0,4,500,61000,Aba,Ambient,436.94,Autumn,1,Sunny,23,9.4889,0.9385,0.0231,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV046658,Bournvita 400g,Beverages,2023-04-12,2023-07-11,0.0,90,130,97,0.0,0.0,33,2997,290709,Abuja,Cool,143.96,Autumn,0,Rainy,10,7.5444,0.7462,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0018,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
